date,open,high,low,adjClose,value,volume,count,yesterday,close
2020-07-29,24000.0,24000.0,24000.0,24000.0,5985600000000,249400000,5197129,1000.0,24000.0
2020-08-01,25200.0,25200.0,25200.0,24176.0,7701523200,305616,6670,24000.0,25200.0
2020-08-02,25384.0,25384.0,25384.0,24908.0,32034506464,1261996,6283,24176.0,25384.0
2020-08-03,26153.0,26153.0,26153.0,25071.0,7140213601,273017,5655,24908.0,26153.0
2020-08-04,26324.0,26324.0,26324.0,25312.0,10569375564,401511,9110,25071.0,26324.0
2020-08-05,26577.0,26577.0,26577.0,25470.0,6911109657,260041,5699,25312.0,26577.0
2020-08-09,26743.0,26743.0,26743.0,25716.0,10151161426,379582,8243,25470.0,26743.0
2020-08-10,27001.0,27001.0,27001.0,25954.0,9830092064,364064,7989,25716.0,27001.0
2020-08-11,27251.0,27251.0,27251.0,26165.0,8720865020,320020,7420,25954.0,27251.0
2020-08-12,27473.0,27473.0,27473.0,26314.0,6155545434,224058,4822,26165.0,27473.0
2020-08-15,27629.0,27629.0,27629.0,26531.0,8682468508,314252,6414,26314.0,27629.0
2020-08-16,27857.0,27857.0,27857.0,26705.0,6948232225,249425,5435,26531.0,27857.0
2020-08-17,28040.0,28040.0,28040.0,26923.0,8687857520,309838,6811,26705.0,28040.0
2020-08-18,28269.0,28269.0,28269.0,27196.0,10891112823,385267,8060,26923.0,28269.0
2020-08-19,28555.0,28555.0,28555.0,27397.0,8040459790,281578,6073,27196.0,28555.0
2020-08-22,28766.0,28766.0,28766.0,27649.0,9652431300,335550,6326,27397.0,28766.0
2020-08-23,29031.0,29031.0,29031.0,28020.0,14238021702,490442,10333,27649.0,29031.0
2020-08-24,29421.0,29421.0,29421.0,28438.0,16003023372,543932,10994,28020.0,29421.0
2020-08-25,29859.0,29859.0,29859.0,28802.0,13972668345,467955,10051,28438.0,29859.0
2020-08-26,30242.0,30242.0,30242.0,29109.0,11751769022,388591,7172,28802.0,30242.0
2020-08-31,30564.0,30564.0,30564.0,30392.0,46347952572,1516423,32465,29109.0,30564.0
2020-09-01,31911.0,31911.0,31911.0,31911.0,59426483127,1862257,29500,30392.0,31911.0
2020-09-02,33506.0,33506.0,33506.0,33405.0,53988988438,1611323,23904,31911.0,33506.0
2020-09-05,35075.0,35075.0,35075.0,35075.0,75437415950,2150746,27689,33405.0,35075.0
2020-09-06,36828.0,36828.0,36828.0,36828.0,94156563996,2556657,28357,35075.0,36828.0
2020-09-07,38669.0,38669.0,36950.0,38624.0,1855777754006,48047621,205785,36828.0,38669.0
2020-09-08,36693.0,36693.0,36693.0,36925.0,55526269338,1513266,3627,38624.0,36693.0
2020-09-09,35079.0,38771.0,35079.0,36821.0,1393568684738,37846615,199564,36925.0,38771.0
2020-09-12,38662.0,38662.0,37650.0,38640.0,311438563732,8059915,36780,36821.0,38662.0
2020-09-13,36708.0,36708.0,36708.0,36708.0,80721846408,2199026,4467,38640.0,36708.0
2020-09-14,34873.0,37890.0,34873.0,35864.0,923506113323,25750173,107481,36708.0,35119.0
2020-09-15,35677.0,37657.0,35677.0,37277.0,498452329800,13371732,60264,35864.0,37657.0
2020-09-16,38000.0,39140.0,35414.0,36508.0,479351345205,13130137,65774,37277.0,35414.0
2020-09-19,34683.0,34683.0,34683.0,35830.0,22155708498,638806,875,36508.0,34683.0
2020-09-20,34039.0,34039.0,34039.0,35562.0,8756124282,257238,573,35830.0,34039.0
2020-09-21,33784.0,33784.0,33784.0,35412.0,4904017872,145158,246,35562.0,33784.0
2020-09-22,33642.0,33642.0,33642.0,35229.0,5994667980,178190,350,35412.0,33642.0
2020-09-23,33468.0,33468.0,33468.0,34649.0,18957312708,566431,746,35229.0,33468.0
2020-09-26,32917.0,32917.0,32917.0,34379.0,8832651527,268331,346,34649.0,32917.0
2020-09-27,32661.0,32661.0,32661.0,34315.0,2084816952,63832,146,34379.0,32661.0
2020-09-28,32600.0,32600.0,32600.0,34259.0,1847116000,56660,107,34315.0,32600.0
2020-09-29,32547.0,32547.0,32547.0,34197.0,2024228118,62194,162,34259.0,32547.0
2020-09-30,32488.0,32488.0,32488.0,34105.0,3011800040,92705,180,34197.0,32488.0
2020-10-03,32400.0,32400.0,32400.0,33426.0,22198827600,685149,832,34105.0,32400.0
2020-10-04,31755.0,31755.0,31755.0,33271.0,5081974935,160037,247,33426.0,31755.0
2020-10-05,31608.0,31608.0,31608.0,33202.0,2263069584,71598,159,33271.0,31608.0
2020-10-07,33468.0,34800.0,31542.0,33143.0,868816874137,26214380,212820,33202.0,33500.0
2020-10-10,32700.0,33143.0,31486.0,31773.0,452401717535,14238422,96087,33143.0,31486.0
2020-10-11,31185.0,33361.0,30185.0,31508.0,470890977934,14945319,88486,31773.0,30190.0
2020-10-12,30000.0,31200.0,29933.0,30143.0,270962351669,8989197,55495,31508.0,29933.0
2020-10-13,29421.0,31100.0,28650.0,29828.0,296937060090,9955040,68101,30143.0,30039.0
2020-10-14,30070.0,30370.0,28337.0,29424.0,215339678057,7318468,49524,29828.0,29300.0
2020-10-18,29100.0,29700.0,27953.0,28354.0,232567160648,8202224,40543,29424.0,27956.0
2020-10-19,27200.0,28354.0,26937.0,27304.0,187284734400,6859238,28527,28354.0,26937.0
2020-10-20,26000.0,28669.0,26000.0,28097.0,389053571296,13846664,48622,27304.0,28669.0
2020-10-21,29501.0,29501.0,27690.0,28900.0,376668972667,13033421,33857,28097.0,28201.0
2020-10-24,28111.0,28700.0,27455.0,27635.0,94838799043,3431798,6589,28900.0,27455.0
2020-10-26,26254.0,27635.0,26254.0,26560.0,300898246203,11329095,38787,27635.0,26254.0
2020-10-27,26500.0,27888.0,25232.0,26915.0,480541859647,17854157,43672,26560.0,27888.0
2020-10-28,27430.0,28260.0,27000.0,28150.0,357107902975,12685980,31124,26915.0,28260.0
2020-10-31,28602.0,29500.0,27720.0,28463.0,439488345321,15440626,29710,28150.0,28240.0
2020-11-01,27700.0,28200.0,27040.0,27119.0,181199622907,6681732,8252,28463.0,27040.0
2020-11-02,26500.0,27399.0,25893.0,26355.0,191764052056,7276291,19135,27119.0,26051.0
2020-11-04,26790.0,27570.0,26105.0,26866.0,157899409581,5877397,22026,26355.0,27222.0
2020-11-07,27270.0,27270.0,25523.0,25963.0,118049747115,4546803,12539,26866.0,25523.0
2020-11-08,25300.0,25665.0,24665.0,24812.0,192028161219,7739412,13682,25963.0,24900.0
2020-11-09,24700.0,26052.0,24564.0,25656.0,277143200104,10802272,28010,24812.0,26052.0
2020-11-10,26550.0,26550.0,25510.0,25961.0,140628906856,5416904,20497,25656.0,26080.0
2020-11-11,26300.0,26480.0,25000.0,26111.0,149175282758,5713015,18834,25961.0,26250.0
2020-11-14,26870.0,27416.0,26210.0,27201.0,203713783901,7489156,21010,26111.0,27416.0
2020-11-15,28490.0,28490.0,25841.0,26544.0,255955299164,9642672,18317,27201.0,25841.0
2020-11-16,25900.0,27000.0,25260.0,26330.0,194698007358,7394472,22205,26544.0,26330.0
2020-11-17,26840.0,27500.0,26000.0,26638.0,236285260197,8870339,25299,26330.0,26600.0
2020-11-18,26301.0,27000.0,26001.0,26583.0,333715791367,12553715,31867,26638.0,26694.0
2020-11-21,26900.0,26900.0,25254.0,25791.0,254167062714,9855032,24554,26583.0,25550.0
2020-11-22,25260.0,26200.0,25000.0,25686.0,148296511191,5773430,20167,25791.0,25620.0
2020-11-23,26800.0,26800.0,25460.0,25932.0,181288198629,6990913,25741,25686.0,26011.0
2020-11-24,25600.0,26400.0,25030.0,25525.0,166600429176,6526997,24181,25932.0,25499.0
2020-11-25,25410.0,25800.0,25030.0,25351.0,170352860360,6719770,25958,25525.0,25379.0
2020-11-28,25100.0,26618.0,25100.0,26221.0,310476290645,11840956,34207,25351.0,26618.0
2020-11-29,26990.0,27490.0,26400.0,26935.0,334662371499,12424933,25778,26221.0,27220.0
2020-11-30,27350.0,27740.0,26450.0,27015.0,335350942435,12413348,30912,26935.0,26666.0
2020-12-01,26630.0,26860.0,26011.0,26542.0,279082325310,10514872,32411,27015.0,26541.0
2020-12-07,26940.0,27100.0,25593.0,26106.0,187629813068,7187143,14497,26132.0,26300.0
2020-12-08,26600.0,27411.0,26300.0,27325.0,216356709551,7917864,53678,26106.0,27411.0
2020-12-09,28691.0,28691.0,28691.0,28691.0,152083875632,5300752,43373,27325.0,28691.0
2020-12-12,30125.0,30125.0,28100.0,29375.0,586236686824,19957251,33816,28691.0,28255.0
2020-12-13,28122.0,28950.0,27907.0,28254.0,264916035891,9376181,23329,29375.0,27907.0
2020-12-14,27240.0,28254.0,26842.0,27167.0,182275686316,6709422,25902,28254.0,26842.0
2020-12-15,25809.0,26437.0,25809.0,25815.0,66443224701,2573851,2123,27167.0,25809.0
2020-12-16,24560.0,26680.0,24560.0,25600.0,243477741109,9510985,26317,25815.0,25883.0
2020-12-19,26400.0,26500.0,25510.0,26194.0,168501869470,6432944,21546,25600.0,26399.0
2020-12-20,26410.0,26410.0,25220.0,25698.0,154565282374,6014718,17986,26194.0,25370.0
2020-12-21,26100.0,26982.0,25600.0,26545.0,303263974588,11424556,23403,25698.0,26350.0
2020-12-22,26982.0,26982.0,25700.0,26277.0,277331935661,10554112,24588,26545.0,25964.0
2020-12-23,25970.0,26660.0,25462.0,25839.0,176478052900,6829864,23250,26277.0,25700.0
2020-12-26,26000.0,26150.0,25201.0,25632.0,211237418927,8241252,26806,25839.0,25400.0
2020-12-27,25750.0,26049.0,25198.0,25549.0,189769730271,7427667,26320,25632.0,25637.0
2020-12-28,25630.0,25990.0,25000.0,25278.0,154416910526,6108750,23846,25549.0,25115.0
2020-12-29,25020.0,25480.0,24377.0,24640.0,160232754111,6502891,20252,25278.0,24710.0
2020-12-30,25010.0,25139.0,24200.0,24684.0,151869909208,6152446,27094,24640.0,24635.0
2021-01-02,24639.0,24639.0,23450.0,23538.0,127259685670,5406487,15226,24684.0,23450.0
2021-01-03,22370.0,24000.0,22370.0,22776.0,142571591163,6259639,21762,23538.0,22641.0
2021-01-04,22502.0,23590.0,22200.0,22973.0,152666022749,6645349,20631,22776.0,22865.0
2021-01-05,23090.0,23090.0,21825.0,22137.0,137643542055,6217705,19469,22973.0,21832.0
2021-01-06,21350.0,23000.0,21031.0,22080.0,255621725068,11577130,21509,22137.0,22550.0
2021-01-09,22800.0,22800.0,20990.0,21671.0,134172631123,6191221,17671,22080.0,21850.0
2021-01-10,21671.0,22650.0,21570.0,21973.0,99740791593,4539296,15999,21671.0,21979.0
2021-01-11,21990.0,22500.0,21510.0,21989.0,116400599727,5293648,14666,21973.0,21645.0
2021-01-12,21600.0,21600.0,20890.0,20996.0,68172427551,3246957,8393,21989.0,20890.0
2021-01-13,20000.0,22045.0,19947.0,21783.0,260345178641,11952030,18400,20996.0,22045.0
2021-01-16,22490.0,22490.0,20694.0,20887.0,154940406457,7417943,12055,21783.0,20694.0
2021-01-18,20000.0,20995.0,19843.0,19993.0,147939219578,7399445,12598,20887.0,19843.0
2021-01-19,20000.0,20992.0,20000.0,20816.0,142233084582,6833017,10538,19993.0,20992.0
2021-01-20,20992.0,21856.0,20992.0,21731.0,78052711821,3591800,6931,20816.0,21856.0
2021-01-23,22810.0,22817.0,22400.0,22811.0,100340911406,4398805,7657,21731.0,22817.0
2021-01-24,23900.0,23951.0,21671.0,22933.0,231756505664,10105706,12209,22811.0,21970.0
2021-01-25,21830.0,23900.0,21787.0,22648.0,131470442404,5805032,9955,22933.0,22252.0
2021-01-26,22250.0,22600.0,21516.0,22068.0,160347278833,7265960,9083,22648.0,22039.0
2021-01-27,21600.0,23000.0,21516.0,22544.0,94969927548,4212724,9423,22068.0,22397.0
2021-01-30,23250.0,23420.0,22561.0,22976.0,76134527137,3313600,11933,22544.0,23062.0
2021-01-31,23390.0,23440.0,21900.0,22501.0,96083106161,4270121,9890,22976.0,21900.0
2021-02-01,21610.0,22100.0,21380.0,21609.0,56591136737,2618858,9064,22501.0,21505.0
2021-02-02,21400.0,22680.0,21400.0,22154.0,81819661968,3693253,11305,21609.0,22130.0
2021-02-03,22428.0,22428.0,21100.0,21615.0,72741447564,3365333,11217,22154.0,21411.0
2021-02-06,20754.0,21615.0,20555.0,20765.0,64107325853,3087248,8635,21615.0,20650.0
2021-02-07,20090.0,21500.0,20090.0,21096.0,38965407962,1839662,7968,20765.0,21080.0
2021-02-08,21060.0,21840.0,20043.0,21055.0,104235692683,4950732,8881,21096.0,21400.0
2021-02-09,20920.0,21790.0,20800.0,21277.0,40520250994,1900092,9308,21055.0,21507.0
2021-02-13,21520.0,22250.0,21406.0,21783.0,65886502286,3024708,10727,21277.0,22135.0
2021-02-14,22256.0,22256.0,21348.0,21644.0,60785987665,2808480,7249,21783.0,21521.0
2021-02-15,21300.0,22130.0,21212.0,21576.0,37828920847,1755151,6982,21644.0,21255.0
2021-02-16,21180.0,21255.0,21145.0,21332.0,28370920056,1341521,4463,21576.0,21145.0
2021-02-17,21150.0,21500.0,20906.0,21104.0,42761671489,2029694,6189,21332.0,21090.0
2021-02-20,20725.0,21496.0,20690.0,20927.0,42280914196,2023320,8171,21104.0,20830.0
2021-02-21,20511.0,20600.0,20509.0,20676.0,29202116751,1423827,4124,20927.0,20509.0
2021-02-22,20300.0,20309.0,20263.0,20499.0,20690704938,1021043,5289,20676.0,20263.0
2021-02-23,20090.0,20900.0,20090.0,20331.0,41586248312,2048134,11009,20499.0,20162.0
2021-02-24,20020.0,21490.0,19925.0,20095.0,37578361122,1875821,13617,20331.0,19925.0
2021-02-27,19694.0,20055.0,19694.0,19982.0,14281318047,724677,4433,20095.0,19745.0
2021-02-28,19583.0,20223.0,19583.0,19823.0,25105049835,1276199,4662,19982.0,19583.0
2021-03-01,19427.0,19831.0,19427.0,19658.0,20942665202,1077161,7329,19823.0,19429.0
2021-03-02,19290.0,20042.0,19270.0,19725.0,48637747683,2465681,10708,19658.0,19750.0
2021-03-03,19509.0,20908.0,19509.0,20630.0,114959284340,5572394,10474,19725.0,20908.0
2021-03-06,20999.0,21867.0,20400.0,21526.0,249030813268,11568702,14773,20630.0,21867.0
2021-03-07,22182.0,22182.0,21096.0,21408.0,115329058825,5387304,2973,21526.0,21096.0
2021-03-08,20980.0,20980.0,20980.0,21230.0,21107222720,1006064,232,21408.0,20980.0
2021-03-09,20806.0,21700.0,20806.0,21006.0,81542051432,3881827,11714,21230.0,20806.0
2021-03-10,20600.0,21638.0,20586.0,21083.0,87662108791,4157996,9407,21006.0,21370.0
2021-03-13,21250.0,21750.0,20677.0,21230.0,56386704970,2656024,8819,21083.0,21120.0
2021-03-14,21240.0,21880.0,20932.0,21277.0,41144702387,1932847,7345,21230.0,21050.0
2021-03-15,21277.0,21800.0,20900.0,21364.0,43260126353,2023477,6983,21277.0,21210.0
2021-03-16,21200.0,21860.0,21200.0,21471.0,24357831859,1128208,5641,21364.0,21630.0
2021-03-17,21740.0,22490.0,21270.0,21750.0,48920124536,2247583,5143,21471.0,21690.0
2021-03-27,22900.0,22900.0,21610.0,22286.0,45449082668,2033000,5856,21750.0,22261.0
2021-03-28,22160.0,22980.0,21850.0,22515.0,74554277855,3311330,5594,22286.0,22422.0
2021-03-30,22220.0,23000.0,22070.0,22381.0,35108011998,1572994,4678,22515.0,22140.0
2021-03-31,21960.0,22900.0,21940.0,22391.0,45912314551,2050320,4083,22381.0,22401.0
2021-04-03,22300.0,22390.0,21944.0,22173.0,26773703348,1217429,3329,22391.0,22000.0
2021-04-04,21730.0,22600.0,21730.0,22184.0,45360114581,2044670,4289,22173.0,22200.0
2021-04-05,22000.0,22101.0,21745.0,22059.0,17814480972,815600,4152,22184.0,21750.0
2021-04-06,21621.0,21810.0,21618.0,21912.0,16922270766,781999,3728,22059.0,21618.0
2021-04-07,21474.0,21500.0,21474.0,21743.0,18471429982,860161,2965,21912.0,21474.0
2021-04-10,21315.0,22644.0,21310.0,22171.0,101637657799,4584341,8141,21743.0,22100.0
2021-04-11,21920.0,22600.0,21728.0,21897.0,59699737205,2726429,4120,22171.0,21730.0
2021-04-12,21461.0,22250.0,21460.0,21828.0,34586308301,1586789,4068,21897.0,21801.0
2021-04-13,21410.0,22270.0,21410.0,21827.0,32112600826,1471296,5225,21828.0,22000.0
2021-04-14,21421.0,22040.0,21400.0,21712.0,16646623497,774802,3702,21827.0,21400.0
2021-04-17,21278.0,22130.0,21278.0,21577.0,32593934133,1515489,4791,21712.0,21289.0
2021-04-18,21147.0,21800.0,21146.0,21468.0,37301103693,1740392,3399,21577.0,21470.0
2021-04-19,21047.0,21670.0,21047.0,21411.0,11568013397,544923,3619,21468.0,21200.0
2021-04-20,21021.0,21353.0,20983.0,21281.0,16721061361,794989,3336,21411.0,20983.0
2021-04-21,20671.0,20701.0,20643.0,21130.0,11348536405,549650,2276,21281.0,20643.0
2021-04-24,20497.0,21100.0,20497.0,20765.0,34539201299,1675449,3059,21130.0,20497.0
2021-04-25,20280.0,20280.0,20150.0,20638.0,10136722280,502653,2396,20765.0,20200.0
2021-04-26,20019.0,20990.0,20019.0,20563.0,20062671647,980689,2927,20638.0,20430.0
2021-04-27,20100.0,20580.0,20003.0,20480.0,13220821332,652539,3212,20563.0,20100.0
2021-04-28,20000.0,20480.0,19901.0,20403.0,8712659016,434340,2690,20480.0,20110.0
2021-05-01,19870.0,21500.0,19791.0,20362.0,25217405023,1240880,3010,20403.0,20023.0
2021-05-02,20231.0,20600.0,19802.0,20304.0,15793960922,782595,3081,20362.0,20007.0
2021-05-03,19789.0,20299.0,19695.0,20223.0,7641454497,386076,2560,20304.0,19750.0
2021-05-05,19627.0,19752.0,19617.0,20129.0,7818920070,397985,3010,20223.0,19620.0
2021-05-08,19530.0,20800.0,19526.0,20064.0,20792248513,1041001,3456,20129.0,19541.0
2021-05-09,19551.0,20290.0,19463.0,19981.0,19182854309,966300,3061,20064.0,19501.0
