date,open,high,low,adjClose,value,volume,count,yesterday,close
2019-10-09,6250.0,6250.0,6250.0,6250.0,1568332568750,250933211,878255,1000.0,6250.0
2019-10-12,6562.0,6562.0,6562.0,6328.0,1572288010,239605,981,6250.0,6562.0
2019-10-13,6644.0,6644.0,6644.0,6435.0,2151818856,323874,1350,6328.0,6644.0
2019-10-14,6756.0,6756.0,6756.0,6553.0,2377625568,351928,1456,6435.0,6756.0
2019-10-15,6880.0,6880.0,6880.0,6756.0,4095388800,595260,2349,6553.0,6880.0
2019-10-16,7093.0,7093.0,7093.0,6987.0,4670924918,658526,2581,6756.0,7093.0
2019-10-20,7336.0,7336.0,7336.0,7336.0,9103007648,1240868,4857,6987.0,7336.0
2019-10-21,7702.0,7702.0,7702.0,7702.0,10167048206,1320053,5113,7336.0,7702.0
2019-10-22,8087.0,8087.0,8087.0,8087.0,8470445105,1047415,4213,7702.0,8087.0
2019-10-23,8491.0,8491.0,8491.0,8491.0,17538635996,2065556,8689,8087.0,8491.0
2019-10-26,8915.0,8915.0,8915.0,8915.0,69233444250,7765950,28846,8491.0,8915.0
2019-10-28,9397.0,9397.0,9397.0,9397.0,279333502349,29725817,57470,8915.0,9397.0
2019-10-30,9360.0,9600.0,8999.0,9266.0,349545705639,37722743,128089,9397.0,9404.0
2019-11-02,9360.0,9729.0,8803.0,9682.0,627963749399,64858686,108867,9266.0,9729.0
2019-11-03,10166.0,10166.0,10166.0,10166.0,57595442502,5665497,14948,9682.0,10166.0
2019-11-04,10674.0,10674.0,10674.0,10674.0,35833877532,3357118,8998,10166.0,10674.0
2019-11-05,11207.0,11207.0,10800.0,11192.0,516917844933,46184326,46252,10674.0,11207.0
2019-11-09,11748.0,11751.0,11351.0,11717.0,186275111707,15898118,28002,11192.0,11751.0
2019-11-10,12100.0,12300.0,11355.0,11923.0,518186042964,43460554,77808,11717.0,12067.0
2019-11-11,12240.0,12519.0,12041.0,12394.0,109591198024,8842552,17105,11923.0,12519.0
2019-11-12,13013.0,13013.0,13013.0,13013.0,17265557309,1326793,4740,12394.0,13013.0
2019-11-13,13663.0,13663.0,13450.0,13659.0,492444168379,36053635,14444,13013.0,13663.0
2019-11-16,13660.0,14299.0,13659.0,13923.0,91226540950,6552444,3330,13659.0,13991.0
2019-11-19,14619.0,15349.0,14000.0,14904.0,630518943014,42306696,42157,13923.0,15349.0
2019-11-20,15300.0,15649.0,15150.0,15608.0,356321941393,22830101,15329,14904.0,15649.0
2019-11-23,16388.0,16388.0,16388.0,16388.0,72328405224,4413498,4499,15608.0,16388.0
2019-11-24,17207.0,17207.0,16401.0,17091.0,1361905489161,79685556,38304,16388.0,17207.0
2019-11-25,16900.0,17359.0,16237.0,16713.0,961905264746,57553987,54821,17091.0,16800.0
2019-11-26,16580.0,16690.0,16111.0,16432.0,451451785928,27473435,32470,16713.0,16480.0
2019-11-27,16800.0,17253.0,16480.0,17145.0,429741270897,25065210,11904,16432.0,17253.0
2019-11-30,18000.0,18002.0,17500.0,17954.0,433436979933,24141416,14605,17145.0,18002.0
2019-12-01,18400.0,18700.0,17321.0,18126.0,422514364683,23309844,17927,17954.0,18000.0
2019-12-02,17974.0,19000.0,17701.0,18529.0,338216658765,18253439,13197,18126.0,18450.0
2019-12-03,18936.0,19216.0,18000.0,18807.0,249865831168,13285992,10170,18529.0,18899.0
2019-12-04,19000.0,19198.0,18510.0,18717.0,248954830467,13300830,11575,18807.0,18610.0
2019-12-07,18978.0,18978.0,18001.0,18266.0,328121055466,17963909,16419,18717.0,18250.0
2019-12-08,17900.0,18300.0,17400.0,17814.0,286319918028,16073040,17100,18266.0,17850.0
2019-12-09,17814.0,18704.0,17550.0,18544.0,289765890103,15625819,10207,17814.0,18691.0
2019-12-10,19000.0,19700.0,18050.0,18607.0,309832989257,16651207,8724,18544.0,18050.0
2019-12-11,18010.0,18299.0,17710.0,17943.0,173152215844,9650387,8839,18607.0,18079.0
2019-12-14,17900.0,18100.0,17240.0,17599.0,160212710955,9103551,10326,17943.0,17600.0
2019-12-15,17400.0,17999.0,17400.0,17746.0,126001059292,7100392,7489,17599.0,17782.0
2019-12-16,17610.0,17782.0,17510.0,17602.0,105430559096,5989743,6646,17746.0,17680.0
2019-12-17,17739.0,18482.0,17556.0,18205.0,239939960860,13179678,8554,17602.0,18482.0
2019-12-18,18580.0,18956.0,18100.0,18414.0,112875015524,6129734,6207,18205.0,18160.0
2019-12-21,18100.0,18640.0,17802.0,18123.0,112263904788,6194517,6759,18414.0,18098.0
2019-12-22,18111.0,18200.0,17743.0,17901.0,105468459762,5891650,5575,18123.0,17980.0
2019-12-23,18000.0,18388.0,17210.0,17826.0,176710938668,9912884,5631,17901.0,17583.0
2019-12-24,17325.0,18399.0,17325.0,18089.0,95589304343,5284518,4421,17826.0,17958.0
2019-12-25,18200.0,18695.0,18200.0,18358.0,117194547554,6384002,5069,18089.0,18385.0
2019-12-28,18608.0,18700.0,18358.0,18537.0,138301425835,7460679,5728,18358.0,18470.0
2019-12-29,18500.0,18994.0,18250.0,18633.0,172892388434,9278833,6454,18537.0,18619.0
2019-12-30,19564.0,19564.0,19274.0,19554.0,209748877221,10726529,3708,18633.0,19564.0
2019-12-31,20531.0,20531.0,20000.0,20498.0,610563599453,29786778,6117,19554.0,20531.0
2020-01-01,21522.0,21522.0,21450.0,21522.0,659706481281,30652679,3434,20498.0,21522.0
2020-01-04,20446.0,20446.0,20446.0,20446.0,67702144636,3311266,1098,21522.0,20446.0
2020-01-05,20300.0,21468.0,20300.0,21188.0,636215624528,30027362,8307,20446.0,21468.0
2020-01-07,21699.0,22000.0,20129.0,20835.0,368390207791,17681599,5598,21188.0,20129.0
2020-01-08,20419.0,20419.0,20419.0,20419.0,35600056863,1743477,471,20835.0,20419.0
2020-01-11,20827.0,20827.0,20827.0,20827.0,57167074258,2744854,680,20419.0,20827.0
2020-01-12,21868.0,21868.0,21868.0,21868.0,47959476180,2193135,695,20827.0,21868.0
2020-01-13,22961.0,22961.0,22961.0,22961.0,99815577019,4347179,1062,21868.0,22961.0
2020-01-14,24109.0,24109.0,24100.0,24109.0,933373682884,38714750,4087,22961.0,24109.0
2020-01-15,24444.0,25314.0,23551.0,24810.0,365279319453,14722804,4772,24109.0,25314.0
2020-01-18,26050.0,26050.0,26050.0,26050.0,61350224750,2355095,1040,24810.0,26050.0
2020-01-19,27352.0,27352.0,26478.0,27223.0,845715310075,31066390,12828,26050.0,27352.0
2020-01-20,27500.0,28399.0,26450.0,27372.0,651939954339,23817537,16390,27223.0,27000.0
2020-01-21,26550.0,26933.0,26004.0,26083.0,440043398475,16870798,8077,27372.0,26247.0
2020-01-22,26700.0,27387.0,26450.0,27247.0,365463762066,13412975,5944,26083.0,27387.0
2020-01-25,28609.0,28609.0,28403.0,28608.0,261621786308,9145037,2867,27247.0,28609.0
2020-01-26,30000.0,30034.0,28600.0,29420.0,656725480482,22322263,12114,28608.0,28885.0
2020-01-27,28894.0,30464.0,27949.0,29251.0,403102519570,13780588,9431,29420.0,28920.0
2020-01-28,29000.0,30199.0,28001.0,28777.0,431143507230,14982382,12030,29251.0,28502.0
2020-02-01,28100.0,28780.0,27339.0,27556.0,691372335271,25089277,12102,28777.0,27355.0
2020-02-02,27355.0,28841.0,26500.0,27991.0,284902520110,10178351,7615,27556.0,28001.0
2020-02-03,28900.0,28900.0,27353.0,27970.0,286256478333,10234437,7796,27991.0,27600.0
2020-02-04,27950.0,27950.0,26572.0,27079.0,415950516137,15360584,8451,27970.0,26700.0
2020-02-05,26700.0,28299.0,26299.0,27301.0,315324431999,11549834,10809,27079.0,28105.0
2020-02-08,28660.0,28666.0,28001.0,28624.0,381272766030,13320237,5611,27301.0,28666.0
2020-02-09,30040.0,30055.0,29400.0,29952.0,339287788509,11327644,5660,28624.0,30055.0
2020-02-10,31449.0,31449.0,29952.0,31260.0,571998194400,18298179,6173,29952.0,31449.0
2020-02-12,32823.0,32823.0,32823.0,32823.0,88628664600,2700200,1080,31260.0,32823.0
2020-02-15,34464.0,34464.0,32900.0,34205.0,863028324948,25231235,10759,32823.0,34464.0
2020-02-16,34869.0,35400.0,33040.0,34272.0,569648695580,16621443,9898,34205.0,35390.0
2020-02-17,35100.0,35985.0,34272.0,35700.0,529244652385,14824675,8023,34272.0,35800.0
2020-02-18,36299.0,36299.0,34500.0,35012.0,347109539584,9914127,6750,35700.0,34818.0
2020-02-19,35800.0,37000.0,35000.0,35895.0,363558607227,10128499,6422,35012.0,35627.0
2020-02-22,35177.0,37000.0,34500.0,36001.0,293705290407,8158231,5895,35895.0,35910.0
2020-02-23,37100.0,37801.0,37100.0,37671.0,312553513340,8296853,4544,36001.0,37801.0
2020-02-24,39000.0,39000.0,37151.0,37658.0,316780116942,8412106,6290,37671.0,37858.0
2020-02-25,38150.0,38150.0,36200.0,37127.0,475841944886,12816613,8716,37658.0,37496.0
2020-02-26,37550.0,37550.0,35444.0,36457.0,318530548045,8737218,6129,37127.0,36500.0
2020-02-29,34635.0,37150.0,34635.0,35735.0,562286025007,15734845,6976,36457.0,37045.0
2020-03-01,36665.0,37521.0,36300.0,37113.0,336426431370,9065032,5481,35735.0,37521.0
2020-03-02,38250.0,38250.0,37000.0,37553.0,404656160694,10775544,5609,37113.0,38000.0
