date,open,high,low,adjClose,value,volume,count,yesterday,close
2021-01-03,10000.0,10000.0,10000.0,10000.0,206802530000,20680253,8850,10000.0,10000.0
2021-01-04,10000.0,10000.0,10000.0,10000.0,185867130000,18586713,10484,10000.0,10000.0
2021-01-05,10000.0,10000.0,10000.0,10000.0,75350270000,7535027,4329,10000.0,10000.0
2021-01-06,10000.0,10000.0,10000.0,10000.0,41645980000,4164598,2463,10000.0,10000.0
2021-01-09,10000.0,10000.0,10000.0,10000.0,101992960000,10199296,4172,10000.0,10000.0
2021-02-14,10950.0,10950.0,9600.0,9972.0,66608495518,6679651,4032,10000.0,9795.0
2021-02-15,9612.0,9900.0,9001.0,9544.0,89035237011,9328847,2948,9972.0,9720.0
2021-02-16,9100.0,9100.0,9100.0,9100.0,207652900,22819,16,9544.0,9100.0
2021-02-27,9099.0,9350.0,8805.0,9037.0,8562396351,947506,515,9100.0,9000.0
2021-02-28,8300.0,9540.0,8300.0,9100.0,67376830686,7404104,2447,9037.0,9300.0
2021-03-01,9300.0,9670.0,9100.0,9454.0,39978975429,4228812,1424,9100.0,9503.0
2021-03-02,9430.0,9587.0,9283.0,9420.0,18227262607,1934877,1038,9454.0,9400.0
2021-03-03,9301.0,9750.0,9301.0,9509.0,24667696985,2594091,882,9420.0,9509.0
2021-03-06,9593.0,9720.0,9509.0,9618.0,11204407399,1164984,675,9509.0,9634.0
2021-03-07,9750.0,9900.0,9636.0,9793.0,12492806792,1275657,603,9618.0,9810.0
2021-03-08,9715.0,9838.0,9512.0,9622.0,10529733012,1094320,960,9793.0,9530.0
2021-03-09,9500.0,9550.0,9230.0,9445.0,13228912402,1400620,907,9622.0,9500.0
2021-03-10,9498.0,9498.0,9304.0,9400.0,6503028451,691775,279,9445.0,9403.0
2021-03-13,9350.0,9598.0,9128.0,9319.0,27827630962,2986047,618,9400.0,9491.0
2021-03-14,9304.0,9519.0,9201.0,9422.0,9636352652,1022707,360,9319.0,9358.0
2021-03-15,9300.0,9600.0,9300.0,9481.0,12058496830,1271808,369,9422.0,9425.0
2021-03-16,9357.0,9589.0,9357.0,9449.0,5378393978,569174,296,9481.0,9429.0
2021-03-17,9420.0,9468.0,9348.0,9393.0,5469499632,582281,288,9449.0,9420.0
2021-03-27,9480.0,9480.0,9311.0,9391.0,3128918545,333190,221,9393.0,9391.0
2021-03-28,9391.0,9392.0,9268.0,9303.0,3166683723,340385,223,9391.0,9301.0
2021-03-30,9113.0,9329.0,9113.0,9284.0,7664473186,825531,283,9303.0,9267.0
2021-03-31,9310.0,9310.0,9241.0,9294.0,9380633668,1009275,327,9284.0,9300.0
2021-04-03,9300.0,9320.0,9210.0,9293.0,5819387465,626209,226,9294.0,9279.0
2021-04-04,9200.0,9310.0,9180.0,9283.0,6452041466,695014,297,9293.0,9281.0
2021-04-05,9202.0,9398.0,9202.0,9292.0,3229911598,347583,199,9283.0,9310.0
2021-04-06,9240.0,9445.0,9240.0,9296.0,3083811572,331725,131,9292.0,9317.0
2021-04-07,9200.0,9350.0,9200.0,9341.0,11090523601,1187243,177,9296.0,9330.0
2021-04-10,9300.0,9330.0,8550.0,9292.0,3006956346,323604,176,9341.0,9330.0
2021-04-11,9250.0,9397.0,9250.0,9305.0,2603577289,279797,181,9292.0,9397.0
2021-04-12,9330.0,10235.0,9255.0,9819.0,50247224914,5117117,760,9305.0,10235.0
2021-04-13,10700.0,10700.0,9830.0,10259.0,31752281641,3095046,998,9819.0,10310.0
2021-04-14,10002.0,10999.0,10001.0,10561.0,47713715705,4517744,1240,10259.0,10610.0
2021-04-17,10610.0,10700.0,10210.0,10376.0,19551419323,1884348,646,10561.0,10245.0
2021-04-18,10206.0,10500.0,10078.0,10196.0,6746993257,661745,438,10376.0,10217.0
2021-04-19,10200.0,10985.0,10150.0,10569.0,17421377303,1648284,544,10196.0,10750.0
2021-04-20,10880.0,10999.0,10750.0,10867.0,10951007236,1007740,398,10569.0,10750.0
2021-04-21,10867.0,10950.0,10505.0,10765.0,5624455598,522471,233,10867.0,10690.0
2021-04-24,10700.0,10760.0,10401.0,10540.0,3494351838,331540,222,10765.0,10489.0
2021-04-25,10401.0,10401.0,9980.0,10108.0,6715933048,664414,202,10540.0,9980.0
2021-04-26,10000.0,10000.0,9706.0,9881.0,7382387961,747103,207,10108.0,9869.0
2021-04-27,9999.0,10180.0,9631.0,9814.0,6752011622,687982,254,9881.0,9700.0
2021-04-28,9625.0,9736.0,9450.0,9547.0,3941088158,412796,183,9814.0,9521.0
2021-05-01,9432.0,9590.0,9300.0,9369.0,2533750412,270443,116,9547.0,9317.0
2021-05-02,9317.0,9329.0,9112.0,9188.0,1422225643,154791,88,9369.0,9197.0
2021-05-03,9154.0,9154.0,8712.0,9013.0,2373634226,263362,146,9188.0,8990.0
2021-05-05,8822.0,9250.0,8822.0,9042.0,2717907143,300597,158,9013.0,9101.0
2021-05-08,9101.0,9101.0,8900.0,9009.0,1056784989,117301,106,9042.0,9050.0
2021-05-09,8861.0,8861.0,8801.0,8833.0,431457592,48848,59,9009.0,8820.0
2021-05-10,8761.0,9441.0,8750.0,8904.0,1907339123,214203,135,8833.0,9096.0
2021-05-11,9000.0,9056.0,8800.0,8934.0,1550462950,173545,138,8904.0,8800.0
2021-05-12,8731.0,8967.0,8700.0,8792.0,1095731275,124631,109,8934.0,8700.0
2021-05-15,8534.0,8873.0,8534.0,8747.0,523383432,59837,73,8792.0,8720.0
2021-05-16,8611.0,8769.0,8600.0,8632.0,782478577,90652,65,8747.0,8688.0
2021-05-17,8688.0,8938.0,8560.0,8710.0,1220219664,140091,66,8632.0,8700.0
2021-05-18,8860.0,8860.0,8533.0,8561.0,633969334,74049,49,8710.0,8554.0
2021-05-19,8778.0,8778.0,8520.0,8643.0,1005017271,116287,112,8561.0,8661.0
2021-05-22,8531.0,8700.0,8312.0,8478.0,1103127135,130114,95,8643.0,8600.0
2021-05-23,8256.0,8690.0,8256.0,8558.0,918400655,107309,104,8478.0,8557.0
2021-05-24,8400.0,8605.0,8400.0,8526.0,1151556399,135067,123,8558.0,8525.0
2021-05-25,8230.0,8690.0,8230.0,8492.0,1301409511,153248,159,8526.0,8514.0
2021-05-26,8423.0,8610.0,8218.0,8413.0,2512628045,298646,283,8492.0,8320.0
2021-05-29,8430.0,8770.0,8273.0,8510.0,1881435094,221089,168,8413.0,8769.0
2021-05-30,8621.0,8898.0,8304.0,8572.0,1702203220,198569,141,8510.0,8440.0
2021-05-31,8314.0,8480.0,8314.0,8389.0,1461597550,174238,77,8572.0,8400.0
2021-06-01,8407.0,8675.0,8403.0,8505.0,1191702068,140126,97,8389.0,8510.0
2021-06-02,8156.0,8820.0,8156.0,8508.0,2081459870,244639,99,8505.0,8600.0
2021-06-07,8521.0,8619.0,8427.0,8511.0,837293064,98375,101,8508.0,8510.0
2021-06-08,8510.0,8669.0,8430.0,8547.0,1262846952,147761,75,8511.0,8456.0
2021-06-09,8500.0,8600.0,8402.0,8462.0,854537041,100986,61,8547.0,8450.0
2021-06-12,8441.0,8666.0,8441.0,8585.0,649249871,75629,76,8462.0,8520.0
2021-06-13,8473.0,8484.0,8300.0,8388.0,1621837704,193344,107,8585.0,8436.0
2021-06-14,8300.0,8596.0,8300.0,8451.0,1174717018,139000,80,8388.0,8450.0
2021-06-15,8321.0,8410.0,8321.0,8365.0,945501847,113031,101,8451.0,8347.0
2021-06-16,8477.0,8600.0,8326.0,8537.0,5020173569,588043,153,8365.0,8600.0
2021-06-19,8447.0,9023.0,8447.0,8769.0,2225784039,253816,158,8537.0,8980.0
2021-06-20,8980.0,8980.0,8317.0,8787.0,1024666888,116608,79,8769.0,8760.0
2021-06-21,8512.0,8800.0,8512.0,8697.0,434847561,49998,44,8787.0,8663.0
2021-06-22,8600.0,9000.0,8600.0,8837.0,521315728,58994,69,8697.0,8859.0
2021-06-23,8700.0,8830.0,8604.0,8743.0,1073313161,122767,108,8837.0,8800.0
2021-06-26,8982.0,8982.0,8690.0,8767.0,975349100,111247,91,8743.0,8850.0
2021-06-27,8800.0,8909.0,8695.0,8787.0,820545731,93386,79,8767.0,8799.0
2021-06-28,8668.0,9350.0,8668.0,9098.0,4871749241,535462,186,8787.0,9091.0
